cat_level1,cat_level2,cat_level3,brand_name,company_name,company_intro,renqi,diqu
家纺家饰,家纺家饰,家居饰品,卡莎汇,卡莎汇家居装饰品有限公司,Casa，西班牙语，家的意思；Collections，汇总汇丰收藏品之意。　　Casa Collections，卡莎汇，Decorate Your Home Style！用心装饰，个性张扬！　　品尚家居，家具艺术Beyond Home D...详情>>,190,广东东莞
家纺家饰,家纺家饰,家居饰品,鼎客城,嘉富高贸易（深圳）有限公司,鼎客城家居由嘉富高洋行有限公司创立，嘉富高是一家美资公司，总部设在香港，多年来致力于家居装饰品领域，从事家居品进出口贸易和生产已超过60年。嘉富高与中国家居生产商合作，为遍...详情>>,159,广东深圳
家纺家饰,家纺家饰,家居饰品,源古家居,东莞市源古家居饰品有限公司,东莞市源古家居饰品有限公司是一家集研发、生产、销售为一体的家居饰品、树脂工艺品专业制造商，公司坐落于中国制造名城东莞市。　　源古家居的核心业务是为设计师、软装配饰师和家私...详情>>,140,广东东莞
家纺家饰,家纺家饰,家居饰品,左岸工坊,北京康纳艺术设计有限公司,每个人心中都有一条塞纳河，左岸是梦境，右岸是生活。左岸工坊，成于左岸，融汇生活，打造梦幻般的多彩空间。　　“左岸工坊”是北京康纳艺术设计公司的旗下品牌，专业从事世界顶级家...详情>>,216,北京东城区
家纺家饰,家纺家饰,家居饰品,三上,山东省大成实业有限公司,有思想的品牌，方能铸造精品　　我们总是在思考，我们创造和销售的不是单一的商品，而是令人神往的艺术品；三上家居饰品体现的是一种对生活孜孜追求态度。　　高瞻远瞩，傲然蜕变　　...详情>>,99,山东枣庄
家纺家饰,家纺家饰,家居饰品,CECEMA西西米亚,深圳依格玛家居用品有限公司,深圳依格玛家居用品有限公司是一家集产品研发、设计、生产、销售一体化的企业，成立于2002年，总面积达20000多平方米，旗下有两大自主品牌依格玛（ENIGMA）和西西米亚（CECEMA），并...详情>>,226,广东深圳
家纺家饰,家纺家饰,家纺寝饰,Aimer Home,北京爱慕内衣有限公司,Aimer Home作为爱慕集团旗下倾力打造精致且富于情调的创意家居品牌。致力于为中国都市家庭提供贴心、舒享的精致家居生活用品。创建并营造温馨、时尚，多元化的现代家居生活体验。...详情>>,176,北京朝阳区
家纺家饰,家纺家饰,家居饰品,Final Touch,东莞市瑞彤家具饰品有限公司,"东莞市瑞彤家具饰品有限公司是一家非常朝阳的企业，我们成立于2006年12月,以设计与贸易为主，同时我们还有自己的沙发厂以及灯罩加工厂，给我们的市场配套出更加完美的灯饰以及家具。...详情>>",140,广东东莞
家纺家饰,家纺家饰,家居饰品,爱格壹百,济南爱格壹佰创意家居有限公司,爱格品牌源于设计师对于美好家居生活的一种追求和向往。在当今繁忙而竞争的社会中，家居生活品质逐渐一点点下降，人们仿佛已经很难看清楚如何才是真正的美好和幸福，爱格壹佰品牌就是...详情>>,91,山东聊城
家纺家饰,家纺家饰,家居饰品,布居艺阁,香港布居艺阁家纺连锁集团有限公司,用布艺来布置美化家居，用艺术的方式营造出意境优美的居住环境。　　将艺术时尚品位通过布艺装点进每家每户。同时布居艺阁的引申含义为“不拘一格”及“别具一格”。　　“不拘一格”...详情>>,91,辽宁沈阳
家纺家饰,家纺家饰,家居饰品,达怡玛,上海达怡玛家居布艺饰品有限公司,逹怡玛（达怡玛）家居布艺品牌于2005年起长期致力于推出自己富有鲜明风格的产品，先后经历秋美浓、贝莉缇、米亚卡、艾诗琳等四个系列，通过这种不懈的努力和品牌提升，得到了市场和广...详情>>,143,上海长宁区
家纺家饰,家纺家饰,家居饰品,一品家居,广东一品家居装饰生活馆,"一品家居装饰生活馆，是一家集装修设计、灯具家居饰品销售以及家装分期付款三项合一的综合性运营企业,其下设多个展区，展示家居工艺摆件，艺术挂画，插花、灯饰等多种产品。 一品家居...详情>>",279,广东珠海
家纺家饰,家纺家饰,家居饰品,蓦然回首,宁波恒元合美家居用品有限公司,宁波合美文化创意有限公司隶属于中国500强企业、中国出口200强之一的宁波市慈溪进出口股份有限公司，公司经营范围涵盖整体软装设计、生产、定制、销售、工程配套、售后服务及软装饰品...详情>>,223,浙江宁波
家纺家饰,家纺家饰,家居饰品,a3home,广州家和家居用品有限公司,广州家和家居用品有限公司成立于2005年，是一家集家居生活用品、时尚服饰设计研发、生产、销售于一体的综合性创意型企业，属下拥有家和家居、家和设计、家和服饰子公司，各子公司之间...详情>>,189,广东广州
家纺家饰,家纺家饰,家居饰品,奇品天下,奇品天下（北京）国际投资管理有限公司,奇品天下凭借自身强大的研发能力和严格的管理在风云诡异的商海里劈风斩浪、锐意进取。付出总有回报，在奇品天下的出口序列里，涌现了众多脍炙人口的产品单元，有检测到风雨就会自动关...详情>>,122,北京通州区
家纺家饰,家纺家饰,毛巾,洁丽雅,浙江洁丽雅毛巾有限公司,洁丽雅毛巾：洁丽雅毛巾2012年赞助中国好声音，通过华少的快嘴洁丽雅毛巾品牌知名度随中国好声音的热播而声名远扬！正宗好声音正宗好毛巾洁丽雅集团支持国家乐坛，助力中国好声音。由...详情>>,2.4万,浙江
家纺家饰,家纺家饰,家居饰品,KMBHome恺萌,佛山恺萌家居用品有限公司,KMB Home—恺萌家居坚持品质的保证和设计的完美，追求品味的独特与艺术的融合。KMB在全球多个地区包括地中海、印度、新疆等地采集原材料，每种物料经过多项检测标准严格筛选，经过20...详情>>,110,广东佛山
家纺家饰,家纺家饰,家居饰品,Famous菲莫斯,菲莫斯(北京)国际贸易有限公司,“Famous”融合东方传统文化和国际家居时尚，以全新的“人居合一”的居住理念和室内配饰设计宗旨，努力为中国消费者创造出美好、时尚而具品味的生活方式。“Famous”正成为中国高品质...详情>>,118,北京朝阳区
家纺家饰,家纺家饰,家居饰品,艺都,深圳艺都家居饰品有限公司,"本公司是第一家集开发、生产、设计、销售于一体的国际知名企业，目前产品销售到世界100多各国家和地区，,是世界上拥有较大规模营销网络的国际品牌之一。 艺都产品是由国际知名设计师...详情>>",121,广东深圳
家纺家饰,家纺家饰,家居饰品,伊美雅,伊美雅武汉创意家居有限公司,最具艺术价值和创意的设计典范　　“伊美雅”创意家居用品，以博大精深的家居用品创意文化为底蕴，从中汲取创作灵感，懂得舍弃，坚持原创，形成了领先全球的创意理念和一流的专业视角...详情>>,116,湖北武汉
家纺家饰,家纺家饰,家居饰品,福雕家饰,上海福雕家饰有限公司,家饰与家装　　家饰，即家居装饰的简称。相对“家装”而言，前者主要是侧重于感官——特别是视觉上的效果。后者则偏重于功能上的，即一般所说的装修。　　家饰，主要是通过摆设、粘贴...详情>>,79,浙江金华
家纺家饰,家纺家饰,家纺寝饰,凯盛家纺,上海凯盛床上用品有限公司,上海凯盛床上用品有限公司凯盛家纺在全国27省市（自治区）开设了160多家专卖店，凯盛家纺并荣获CCTV中央电视台上榜品牌。凯盛家纺公司生产的羊毛被系列产品在同行业中率先获准使用&qu...;详情>>,2万,上海普陀区
家纺家饰,家纺家饰,家居饰品,SATUBROWN舍图,泛华家居用品(深圳)有限公司,SATU BROWN（舍·图）为香港泛华控股旗下高端家居品牌。　　1964年，SATU BROWN是由一班英国设计师发起并在全欧洲注册的一个时尚家居品牌。　　2007年，PANSINO HOLDINGS LTD（香...详情>>,310,广东深圳
家纺家饰,家纺家饰,家纺寝饰,美罗家纺,江苏美罗家用纺织品有限公司,美罗，坐落在中国家纺业的发源地--江苏南通。　　　这里，是清末实业家张謇的故乡；　　　这里，曾经走出了闻名世界的苏绣大师--沈寿；　　　这里，是长江入海的源头，汇集江海之灵韵...详情>>,8311,江苏南通
家纺家饰,家纺家饰,家纺寝饰,Zucchi（素绮）,上海罗莱家用纺织品有限公司,ZUCCHI（素绮）公司的前身是维切左·素绮先生在意大利创立的一家生产家用纺织品的公司。随着之后不断的发展，ZUCCHI（素绮）公司于20世纪初成立了现在的维切左·素绮股份公司...详情>>,1.1万,上海黄浦区
家纺家饰,家纺家饰,家纺寝饰,仙合家纺,苏州市大有家用纺织品有限公司,苏州市大有家用纺织品有限公司成立于1997年，是一家专业经营家用纺织品的企业，集研发、设计、生产、销售于一体，是国内较早涉足家用纺织品行业，并形成自己独特风格的家纺企业。目前...详情>>,5334,江苏苏州
家纺家饰,家纺家饰,家纺寝饰,百丽丝,上海百丽丝家纺有限公司,“经典家纺，源自百丽丝”她是家纺时尚的领导者，她的设计紧扣时代脉搏------她就是百丽丝家纺。 　　上海百丽丝家纺有限公司成立于2001年，是全国家纺行业中的佼佼者，“百丽丝”是...详情>>,8884,上海奉贤区
家纺家饰,家纺家饰,窗帘布艺,shaYIlai伊莎莱,佛山市伊莎莱纺织装饰有限公司,佛山市伊莎莱纺织装饰有限公司成立于2000年，总部位于广东佛山，是窗帘十大品牌之一。专注高端窗帘加盟连锁、窗帘布艺专卖体系15年，是一家集高端窗帘布艺产品研发、生产、加工、营销...详情>>,268,广东佛山
家纺家饰,家纺家饰,家纺寝饰,梦之旅Dream Journey,南通市梦之旅纺织品有限公司,南通市梦之旅纺织品有限公司（以下简称梦之旅家纺）成立于1993年，其前身是永康市梦之旅寝具有限公司。公司自成立以来，依托永康绣品之乡的人才、技术、劳动力，市场以及政府的大力支...详情>>,175,江苏南通
家纺家饰,家纺家饰,家居饰品,Rehome,美克国际家居用品股份有限公司,Rehome，美克美家旗下子品牌。秉承“温馨、雅致、愉悦、便捷”的价值主张，Rehome为热爱生活、富有创造力、品味高雅者全球甄选创意家居用品，并设计开发家具产品，满足当下不断变换的...详情>>,475,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,suvarn latex,素万集团,suvarn latex乳胶枕头品牌SUVARN（素万）是一家专注于高端天然乳胶制品的公司，总部位于泰国曼谷。 多年来公司一直秉承“睡眠即财富”这一理念，为我们的客户创造健康和财富价值。 SU...详情>>,319,海外
家纺家饰,家纺家饰,家居饰品,Mark&Martha;,万绮国际股份有限公司,Mark&Martha家居生活馆为顾客提供居家一站式购物的需求；给予顾客居家软装搭配咨询建议；根据世界家居流行趋势和季节变化推出独有的时尚风格产品，引领时尚家居。马克玛莎家居生...详情>>,331,重庆渝中区
家纺家饰,家纺家饰,家纺寝饰,a-fontane雅芳婷,深圳睡得好床上用品有限公司,a-fontane雅芳婷家纺：享誉国际的世界著名品牌--雅芳婷集团公司1975年成立以来，一直致力于利用高科技解决人类健康睡眠的研究，本着健康、舒适、高雅、环保、方便为目的，创造出一系...详情>>,2万,广东
家纺家饰,家纺家饰,窗帘布艺,美源纺织,杭州美源纺织有限公司,杭州美源纺织有限公司创建于1996年，坐落在杭州北郊仁和镇，距杭州市中心仅二十余公里，且交通便捷。公司主要生产窗帘布、沙发布、台布及床上用品。产品面料和家纺成品两大类。面料的...详情>>,712,浙江杭州
家纺家饰,家纺家饰,窗帘布艺,思享家,广州思享家家居有限公司,思享家窗帘布艺—成品窗帘加盟首选品牌，思享家窗帘从业15年，全新模式。广州思享家家居有限公司，创立于2015年，公司以研发、设计、生产、销售智能家居饰品于一体的一体化服务供应商...详情>>,737,广东广州
