category,goods_id,goods_name,color,sale_price,origin_price,design,material,stereotype,length
毛织,1JJ3034350010,不规则套头毛衣,米白,￥399 ,￥399 ,"面料:粘纤51.2%腈纶31.5%锦纶12.3%羊毛5%罗纹:腈纶57.4%粘纤27.1%羊毛8.8%锦纶6.7%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,宽松,适中
毛织,1JJ3034350090,不规则套头毛衣,米白,￥399 ,￥399 ,"面料:粘纤51.6%腈纶31.7%锦纶11.4%羊毛5.3%罗纹:腈纶56.9%粘纤27.2%羊毛9.6%锦纶6.3%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,宽松,适中
毛织,1JY3032180830,钉珠贴布V领毛衣,深蓝,￥639 ,￥639 ,"面料:聚酯纤维26.8%粘纤23.5%腈纶23%锦纶19.3%兔毛7.4%(装饰部分除外)罗纹:锦纶27.6%聚酯纤维24%粘纤20.9%腈纶20.6%兔毛6.9%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JY3036080120,猫咪卡通贴布毛衣,花灰,￥739 ,￥739 ,"面料:聚酯纤维46.7%粘纤38%锦纶11%兔毛4.3%罗纹:聚酯纤维46.8%粘纤35.6%锦纶15%兔毛2.1%氨纶0.5%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JJ3031890090,【917店庆周299元】一字喇叭袖针织衫,米白,￥299 ,￥499 ,面料:粘纤70%锦纶17%聚酯纤维13%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JH3037480050,【917店庆周334元】高领收腰套头毛衣,花灰,￥334 ,￥669 ,面料:腈纶51%羊毛49%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JH3037480090,【917店庆周334元】高领收腰套头毛衣,花灰,￥334 ,￥669 ,面料:腈纶51%羊毛49%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JH3037480870,【917店庆周334元】高领收腰套头毛衣,花灰,￥334 ,￥669 ,面料:腈纶51%羊毛49%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JH3037490010,挖空磨破套头毛衣,米白,￥334 ,￥669 ,面料:腈纶77%羊毛13.2%锦纶9.8%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,宽松,中长
毛织,1JY3032180650,【917店庆周359元】钉珠贴布V领毛衣,深蓝,￥359 ,￥639 ,"面料:聚酯纤维26.7%粘纤23.6%锦纶21.3%腈纶20.5%兔毛7.9%(装饰部分除外)罗纹:锦纶29%聚酯纤维23.9%粘纤21.3%腈纶18.2%兔毛7.6%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JY3033900010,【917店庆周319元】绒面喇叭袖针织衫,米白,￥319 ,￥569 ,"面料:粘纤70%聚酯纤维30%撞料:聚酯纤维100%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JY3033900520,【917店庆周319元】绒面喇叭袖针织衫,米白,￥319 ,￥569 ,"面料:粘纤70%聚酯纤维30%撞料:聚酯纤维100%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JY3033900600,【917店庆周319元】绒面喇叭袖针织衫,米白,￥319 ,￥569 ,"面料:粘纤70%聚酯纤维30%撞料:聚酯纤维100%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JY3036080050,【917店庆周399元】猫咪卡通贴布毛衣,花灰,￥399 ,￥739 ,"面料:聚酯纤维46%粘纤33.7%锦纶14%兔毛6.3%罗纹:聚酯纤维45.4%粘纤37.1%锦纶15.3%兔毛1.7%氨纶0.5%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JY3036080090,【917店庆周399元】猫咪卡通贴布毛衣,花灰,￥399 ,￥739 ,"面料:聚酯纤维48.1%粘纤34.2%锦纶11.9%兔毛5.8%罗纹:聚酯纤维48.1%粘纤35.1%锦纶14.9%兔毛1.3%氨纶0.6%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JH3037970018,挖空修身短针织衫,白色,￥639 ,￥639 ,"面料:棉100%罗纹:棉81%锦纶17%氨纶2%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,短款
毛织,1JH3038340120,纯色挖空套头毛衣,黑色,￥639 ,￥639 ,面料:棉53.1%锦纶32.3%羊毛14.6%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JY3034150090,透视灯笼袖长袖针织衫,黑色,￥499 ,￥499 ,"面料:仿亚麻透明纱[薄纱部分]:粘纤90%锦纶10%包芯纱[厚纱部分]:粘纤70%聚酯纤维30%下脚/袖口罗纹:粘纤60%聚酯纤维25.5%锦纶13%氨纶1.5%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,宽松,适中
毛织,1JY3034150180,透视灯笼袖长袖针织衫,黑色,￥499 ,￥499 ,"面料:仿亚麻透明纱[薄纱部分]:粘纤90%锦纶10%包芯纱[厚纱部分]:粘纤70%聚酯纤维30%下脚/袖口罗纹:粘纤60%聚酯纤维25.5%锦纶13%氨纶1.5%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,宽松,适中
毛织,1JJ3031780900,【917店庆周189元】撞色条纹无袖针织背心,黑蓝条,￥189 ,￥369 ,宽窄条纹形成色彩碰撞，增强视觉效果，吸睛有道而充满个性；修身背心款式清爽中有几分性感，单穿或做内搭皆宜，时髦百搭；精选包芯纱针织面料制作，具有弹性与柔韧性，质感更佳。,粘纤69.8%聚酯纤维30.2%,修身,适中
毛织,1JJ3031780970,【917店庆周189元】撞色条纹无袖针织背心,黑蓝条,￥189 ,￥369 ,宽窄条纹形成色彩碰撞，增强视觉效果，吸睛有道而充满个性；修身背心款式清爽中有几分性感，单穿或做内搭皆宜，时髦百搭；精选包芯纱针织面料制作，具有弹性与柔韧性，质感更佳。,粘纤69.8%聚酯纤维30.2%,修身,适中
毛织,1JH3037730902,【917店庆周349元】破洞条纹棉针织衫,红条,￥349 ,￥699 ,本品领口罗纹破损效果是直接破坏纱线形成，在受力情况下，会有散纱现象，属正常情况，在穿着使用过程中，请勿绞拧领口部位，袖口及下摆部位的破损效果是纱线编织形成，不会发生散纱情况，使用时，请注意避开尖利物品的勾刺、挂扯。,棉100%,修身,适中
毛织,1JH3037730910,【917店庆周349元】破洞条纹棉针织衫,红条,￥349 ,￥699 ,本品领口罗纹破损效果是直接破坏纱线形成，在受力情况下，会有散纱现象，属正常情况，在穿着使用过程中，请勿绞拧领口部位，袖口及下摆部位的破损效果是纱线编织形成，不会发生散纱情况，使用时，请注意避开尖利物品的勾刺、挂扯。,棉100%,修身,适中
毛织,1JH3037970090,【917店庆周339元】挖空修身短针织衫,白色,￥339 ,￥639 ,"面料:棉100%罗纹:棉81%锦纶17%氨纶2%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,短款
毛织,1JH3037970120,【917店庆周339元】挖空修身短针织衫,白色,￥339 ,￥639 ,"面料:棉100%罗纹:棉81%锦纶17%氨纶2%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,短款
毛织,1JH3038340090,【917店庆周319元】纯色镂空套头毛衣,黑色,￥319 ,￥639 ,面料:棉56.8%锦纶29%羊毛14.2%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,合体,适中
毛织,1JH3037210120,撞色中长款针织衫,大红,￥279 ,￥869 ,"面料:[白色纱线]锦纶100%[其它纱线]粘纤79%锦纶21%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,宽松,中长
毛织,1JY3031760950,【917店庆周269元】撞色条纹针织衫,彩条,￥269 ,￥539 ,多色条纹碰撞带来醒目视觉效果，颇有几分复古感又不失摩登感；加入含棉+金银线制作，凸显金属效果而又亮眼，时髦加分；领尖刺绣字母+心形点缀，细节之处彰显大牌品质。,本品采用特殊细纱支制作而成，在穿着使用时需小心爱护，避免指甲、金属等尖锐物品的勾刮，以防造成面料钩丝及刮痕。,修身,适中
毛织,1JY3032070090,【917店庆周349元】撞织带镂空长袖针织衫,黑色,￥349 ,￥699 ,面料:粘纤86%聚酯纤维14%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JY3032070810,【917店庆周349元】撞织带镂空长袖针织衫,黑色,￥349 ,￥699 ,面料:粘纤86%聚酯纤维14%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JY3031900101,立领荷叶边套头针织衫,暗红,￥219 ,￥439 ,本品采用纱支组织疏松型面料，在使用过程中，纱支因摩擦会有少量抽出，请注意避开尖利物品的勾刺、挂扯，防止纱支破损。,衫身腈纶75.6%聚酯纤维17.4%聚酯薄膜纤维7%(罗纹除外),修身,适中
毛织,1JY3031950010,【917店庆周269元】镂空绑带套头针织衫,米白,￥269 ,￥539 ,后幅V领镂空加入绑带细节，浅露肌肤，带来些许遐想，摩登吸睛；于落肩双袖点缀绑带，都会格调轻松演绎，平添造型活力时髦感；遵循lessismore时装法则，简约廓形配以无繁复纯色，舒展利落优雅气质。,大身粘纤75%锦纶25%,合体,适中
毛织,1JY3031950090,【917店庆周269元】镂空绑带套头针织衫,米白,￥269 ,￥539 ,后幅V领镂空加入绑带细节，浅露肌肤，带来些许遐想，摩登吸睛；于落肩双袖点缀绑带，都会格调轻松演绎，平添造型活力时髦感；遵循lessismore时装法则，简约廓形配以无繁复纯色，舒展利落优雅气质。,大身粘纤75%锦纶25%,合体,适中
毛织,1JY3032220170,【917店庆周219元】条纹镂空袖针织衫,铁锈红,￥219 ,￥439 ,张扬摩登艺术感，波普撞色条纹图案，丰富层次营造跳跃氛围，独特亮眼；别致挖空双肩+荷叶袖设计，巧妙修饰手臂线条，轻松显瘦；面料选用柔软包芯纱，弹力亲肤，穿着舒适透气。,粘纤77.2%聚酯纤维22.8%,修身,适中
毛织,1JY3034110010,纯色喇叭袖套头针织衫,米白,￥219 ,￥439 ,"面料:粘纤64.4%锦纶35.6%罗纹:粘纤53.9%锦纶44.6%氨纶1.5%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JY3034110090,纯色喇叭袖套头针织衫,米白,￥219 ,￥439 ,"面料:粘纤64.4%锦纶35.6%罗纹:粘纤53.9%锦纶44.6%氨纶1.5%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JY3032340010,荷叶边露肩透视针织衫,米白,￥234 ,￥469 ,"大身面料:莱赛尔纤维50%锦纶26%聚酯纤维21%氨纶3%针织上半部分:莱赛尔纤维71%聚酯纤维29%针织花边:莱赛尔纤维71%聚酯纤维29%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JJ3034140910,【917店庆周199元】撞色条纹修身针织衫,黑白条,￥199 ,￥399 ,面料:粘纤77%聚酯纤维23%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JJ3034140925,【917店庆周199元】撞色条纹修身针织衫,黑白条,￥199 ,￥399 ,面料:粘纤77%聚酯纤维23%,产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JJ3034160010,【917店庆周169元】纯色修身套头针织背心,米白,￥169 ,￥339 ,"面料:粘纤76%锦纶24%罗纹:粘纤62%锦纶21%聚酯纤维15%氨纶2%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JJ3034160320,【917店庆周169元】纯色修身套头针织背心,米白,￥169 ,￥339 ,"面料:粘纤59%锦纶19%聚酯纤维16%聚酯薄膜纤维6%罗纹:粘纤48%聚酯纤维30%锦纶15%聚酯薄膜纤维5%氨纶2%",产品或产品的某一部分含有2种及以上的纤维时，除了许可不标注的纤维外，在标签上标明的每一种纤维含量允许偏差为5%，填充物的允许偏差为10%.,修身,适中
毛织,1JY3036470120,【917店庆周269元】镂空短袖针织衫,大红,￥269 ,￥539 ,整件镂空透视处理，加入内搭隐约展现迷人肌肤，带来几分小性感；绒面纽扣细节感十足，增添一丝端庄高贵特质；精选含棉针织面料制作，做工细致，质感柔韧舒适。,本品采用特殊细纱支制作而成，在穿着使用时需小心爱护，避免指甲、金属等尖锐物品的勾刮，以防造成面料钩丝及刮痕。,修身,适中
毛织,1JY2030470900,挖空袖条纹针织衫,黑蓝条,￥215 ,￥539 ,套头修身版型；挖空肩袖位置；波普撞色条纹图案；精选弹力混纺,加入素色半裙，上繁下简穿搭，别具摩登格调，俏丽又时髦,修身,适中
毛织,1JY2030250920,水手领条纹针织衫,蓝白条,￥187 ,￥469 ,V领+水手翻领；撞色波普条纹；刺绣舵形图案；精选弹力修身混纺料,配以双排扣短裤，复古海洋风单品碰撞，展现休闲魅力，时髦迷人,修身,适中
毛织,1JY2030250970,水手领条纹针织衫,蓝白条,￥187 ,￥469 ,V领+水手翻领；撞色波普条纹；刺绣舵形图案；精选弹力修身混纺料,与摩登牛仔短裤同样合衬，轻松休闲感时尚演绎，活力又俏皮,修身,适中
毛织,1JY2035230018,一字领喇叭袖针织衫,白色,￥159 ,￥399 ,露肩一字领设计；拼接荷叶喇叭袖；撞色镶边袖口；短款修身版型,加入喇叭牛仔裤，复古穿搭意外合衬，展现优雅迷人身姿，浪漫大气,修身,短款
毛织,1JY2035230140,一字喇叭袖针织衫,白色,￥159 ,￥399 ,露肩一字领设计；拼接荷叶喇叭袖；撞色镶边袖口；短款修身版型,配以蕾丝阔腿裤，经典红白是打造优雅淑女印象优选，摩登又亮眼,修身,短款
